rows
name-AREA
экотропа/третья/речка-Охрана окружающей среды и защита животных
с/футболом/за/здоровьем-Охрана здоровья граждан, пропаганда здорового образа жизни
будь/в/движении-Охрана здоровья граждан, пропаганда здорового образа жизни
доступная/стоматология//развитие/центра/мобильной/стоматологии/для/лиц/с/ограниченными/возможностями/здоровья/подари/улыбку-Охрана здоровья граждан, пропаганда здорового образа жизни
диалог/молодежи/россияказахстан-Развитие общественной дипломатии и поддержка соотечественников
сибирский/центр/кинологического/спорта//развитие/адаптивного/кинологического/спорта/как/средства/социализации/и/адаптации/детей/с/ограниченными/возмо-Охрана здоровья граждан, пропаганда здорового образа жизни
спорт/и/православие-Охрана здоровья граждан, пропаганда здорового образа жизни
развитие/инструментов/социальной/модерации/в/управлении/процессами/инициативного/бюджетирования/в/субъектах/рф-Развитие институтов гражданского общества
вокруг/ребенка/совершенствование/системы/ранней/помощи/в/санктпетербурге-Поддержка семьи, материнства, отцовства и детства
меняем/мир/вместе-Социальное обслуживание, социальная поддержка и защита граждан
помогатор-Социальное обслуживание, социальная поддержка и защита граждан
маршрут/здоровья/сироты/повышение/качества/комплексной/медикореабилитационной/помощи/детямсиротам/в/условиях/сиротской/системы/в//субьектах/рф/и/р-Охрана здоровья граждан, пропаганда здорового образа жизни
чистая/планета/начинается/с/детства-Охрана окружающей среды и защита животных
центр/защиты/семьи/материнства/и/детства/тамбовской/епархии/имени/преподобного/амвросия/оптинского-Поддержка семьи, материнства, отцовства и детства
древняя/культура/урала/в/документальном/фильме/земной/пояс-Поддержка проектов в области культуры и искусства
центр/укрепления/физического/ментального/здоровья/и/социализация/пожилых/людей/остаемся/молодыми-Социальное обслуживание, социальная поддержка и защита граждан
пункт/приема/и/обработки/бывших/в/употреблении/вещей/из/рук/в/руки/при/центре/гуманитарной/помощи/г/златоуст-Социальное обслуживание, социальная поддержка и защита граждан
готов/к/защите/отечества/с/детства-Охрана здоровья граждан, пропаганда здорового образа жизни
волонтеры//особым/детям/и/взрослым/содействие/нормализации/жизни/людей/с/психическими/расстройствами/в/интернатах-Социальное обслуживание, социальная поддержка и защита граждан
охрана/репродуктивного/здоровья/детей/волгоградской/области-Охрана здоровья граждан, пропаганда здорового образа жизни
инклюзивный/семейный/центр/радуга//территория/здоровья-Социальное обслуживание, социальная поддержка и защита граждан
школа/ухода-Социальное обслуживание, социальная поддержка и защита граждан
генеалогия/на/основе/семейной/микроистории-Сохранение исторической памяти
xiv/международный/театральный/фестиваль/современной/драматургии/колядаplays-Поддержка проектов в области культуры и искусства
велосипедные/фестивали/алтайвелофест/в/республике/алтай-Охрана здоровья граждан, пропаганда здорового образа жизни
развивая/спорт//развиваем/село-Охрана здоровья граждан, пропаганда здорового образа жизни
экспериментальная/площадка/для/социальной/реабилитации/ресоциализации/и/адаптации/людей/оказавшихся/в/москве/на/улице/в/результате/трудной/жизненной-Социальное обслуживание, социальная поддержка и защита граждан
город/мастеров-Поддержка проектов в области науки, образования, просвещения
прикоснуться/к/облакам-Охрана здоровья граждан, пропаганда здорового образа жизни
зимний/парус-Охрана здоровья граждан, пропаганда здорового образа жизни
органические/отходы/ценное/сырьё-Охрана окружающей среды и защита животных
рыцари/пяти/качеств-Охрана здоровья граждан, пропаганда здорового образа жизни
время/и/лица/страницы/духовной/истории/приенисейской/сибири/учебнометодический/медиакомплект/для/общеобразовательных/организаций/красноярского/кр-Поддержка проектов в области науки, образования, просвещения
никто/не/забыт/ничто/не/забыто-Поддержка проектов в области культуры и искусства
профилактический/проект/равный//равному-Охрана здоровья граждан, пропаганда здорового образа жизни
мастерские/творческих/профессий-Поддержка проектов в области науки, образования, просвещения
/школ/в/команде-Охрана здоровья граждан, пропаганда здорового образа жизни
цикл/детских/познавательных/радиопередач/на/бурятском/языке/задорные/истории/малыша/чигчи//шашаа/чигчийн/шаляанууд-Поддержка проектов в области науки, образования, просвещения
пространство/активного/развития-Охрана здоровья граждан, пропаганда здорового образа жизни
моя/продлёнка-Социальное обслуживание, социальная поддержка и защита граждан
пойми/меня-Поддержка семьи, материнства, отцовства и детства
равный/равному/объединение-Поддержка семьи, материнства, отцовства и детства
дом/гектора/баракки/сувенирня-Поддержка проектов в области культуры и искусства
семьяопора/государства/организация/комплексной/помощи/и/сопровождения/семьям/с/детьми/в/трудной/жизненной/ситуации-Поддержка семьи, материнства, отцовства и детства
доступная/помощь/мобильная/служба/поддержки/семей/с/детьми-Поддержка семьи, материнства, отцовства и детства
подкаст/русский/язык/на/каждый/день-Развитие общественной дипломатии и поддержка соотечественников
особый/спорт-Социальное обслуживание, социальная поддержка и защита граждан
диалог/поколений-Поддержка семьи, материнства, отцовства и детства
у/семейного/штурвала/уверенное/родительство/для/мам/и/пап-Поддержка семьи, материнства, отцовства и детства
национальный/костюм/как/отражение/истории/народов/зауралья-Сохранение исторической памяти
белая/ворона/остановим/травлю/в/школе-Поддержка семьи, материнства, отцовства и детства
семейный/ресурсный/центр//проект/сопровождения/семейноориентированных/некоммерческих/организаций/инициативных/групп/и/активных/семей-Поддержка семьи, материнства, отцовства и детства
литературный/бал/как/один/из/эффективных/аспектов/повышения/мотивации/к/чтению/общей/культуры/учащихся/школ/регионального/округа/лена/республики/са-Поддержка проектов в области науки, образования, просвещения
сказочный/мир/народов/тарского/прииртышья//межнациональный/культурнотуристический/проект-Укрепление межнационального и межрелигиозного согласия
литературный/портал/и/электронное/периодическое/издание/посвященное/художественному/переводу/и/литературе/литера/глобус-Поддержка проектов в области науки, образования, просвещения
женский/клуб/образ-Поддержка семьи, материнства, отцовства и детства
профопека//программа/повышения/квалификации/специалистов/субъектов/российской/федерации/в/сфере/защиты/прав/детей/опеки/и/попечительства/над/несо-Поддержка семьи, материнства, отцовства и детства
мультимедийный/проект/содействия/созданию/общего/информационного/поля/социальных/проектов/нко/направленных/на/социализацию/и/бесконфликтную/интеграци-Развитие институтов гражданского общества
дети/и/творчество/русские/узоры-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
онлайн/школа/профессиональной/перезагрузки/для/мам/детей/с/инвалидностью/кукласмамаша/я/смогла/и/ты/сможешь-Социальное обслуживание, социальная поддержка и защита граждан
серебряный/биохакинг/серебряный//речь/идёт/о/людях/пенсионного/и/предпенсионного/возраста/биохакинг//перестройка/мыслительных/процессов/челове-Социальное обслуживание, социальная поддержка и защита граждан
путешествие/сквозь/века/цикл/просветительских/онлайнконцертов/развития/русской/духовной/музыки/с/xvi/по/xxi/вв-Поддержка проектов в области культуры и искусства
творческая/лаборатория/мастерская/сказки-Поддержка проектов в области культуры и искусства
продвижение/службы/мобильного/хосписа/в/красноярском/крае-Охрана здоровья граждан, пропаганда здорового образа жизни
я/люблю/лес-Охрана окружающей среды и защита животных
социальноэкологический/проект/экофестиваль-Охрана окружающей среды и защита животных
говоримолитературе/система/литературного/менторства/и/литературная/навигация/как/современные/формы/возрождения/литературной/критики/памяти/льва/але-Поддержка проектов в области науки, образования, просвещения
в/год/памяти/и/славы/формируем/у/саратовской/молодежи/историческую/память/и/традиционные/нравственные/ценности-Сохранение исторической памяти
равные/по/смеху-Поддержка проектов в области культуры и искусства
комплексная/поддержка/семей/воспитывающих/детей/с/дцп/и/другими/нарушениями/опорнодвигательного/аппарат/движение/без/границ-Поддержка семьи, материнства, отцовства и детства
программа/индивидуального/сопровождения/людей/с/ампутацией/конечностей/на/ранних/этапах/реабилитации/шагаем/вместе-Социальное обслуживание, социальная поддержка и защита граждан
военнопатриотический/лагерь/наша/победа-Сохранение исторической памяти
серебряные/нити/дружба/народов-Развитие общественной дипломатии и поддержка соотечественников
медиастудия/добрых/дел-Поддержка проектов в области науки, образования, просвещения
оказание/паллиативной/помощи/пациентам/с/неизлечимыми/онкологическими/заболеваниями/и/членам/их/семей/г/твери/и/тверской/области-Охрана здоровья граждан, пропаганда здорового образа жизни
играем/вместе/круглогодичные/занятия/адаптивными/игровыми/видами/спорта/для/детейинвалидов-Охрана здоровья граждан, пропаганда здорового образа жизни
казачьему/роду//нет/переводу-Поддержка проектов в области культуры и искусства
создание/интерактивной/площадки/самарская/лука-Сохранение исторической памяти
леди/зож/поиск/новых/форматов/вовлечения/населения/в/заботу/о/своем/здоровье/и/поддержка/инициатив/жителей/челябинской/области/направленных/на/его/-Охрана здоровья граждан, пропаганда здорового образа жизни
юный/краевед/-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
полноценная/жизнь/с/гто-Охрана здоровья граждан, пропаганда здорового образа жизни
веркола/в/прошлом/настоящем/и/будущем-Поддержка проектов в области культуры и искусства
документальный/фильм/о/социальной/реинтеграции/женщин/освободившихся/из/мест/лишения/свободы/звездочкарешетка//лет/спустя-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
импульс/проект/по/распространению/технологии/эффективного/добровольческого/наставничества/для/детейсирот/и/детей/оставшихся/без/попечения/родителей-Социальное обслуживание, социальная поддержка и защита граждан
кот/бродского/говорят/подростки-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
счастливый/питомец/от/а/до/я/комплексный/подход/в/сфере/обращения/с/собаками/и/кошками/в/масштабах/города//районного/центра-Охрана окружающей среды и защита животных
школа/лидерства/этноsmart-Развитие институтов гражданского общества
школа/здорового/дыхания-Охрана здоровья граждан, пропаганда здорового образа жизни
исторический/и/археологический/ландшафт/как/объект/культурного/наследия/и/среда/современного/обитания/изучение/сохранение/популяризация-Сохранение исторической памяти
бадминтон/против/близорукости-Охрана здоровья граждан, пропаганда здорового образа жизни
мир/шахмат//мир/равных/возможностей-Охрана здоровья граждан, пропаганда здорового образа жизни
проект/по/формированию/первоочередных/навыков/у/детей/с/расстройством/аутистического/спектра-Поддержка семьи, материнства, отцовства и детства
ориентирование/в/школу-Охрана здоровья граждан, пропаганда здорового образа жизни
ресурсыесть-Развитие институтов гражданского общества
проект/развития/воркаут/движения/как/основы/подготовки/к/гто-Охрана здоровья граждан, пропаганда здорового образа жизни
добро/без/границ//спорт/в/режиме/онлайн-Охрана здоровья граждан, пропаганда здорового образа жизни
благодарю/за/победу-Сохранение исторической памяти
сенсорноинтегративная/нейроабилитация/детей/с/ограниченными/возможностями/здоровья-Социальное обслуживание, социальная поддержка и защита граждан
школа/правильной/заботы/обучение/родственников/пожилых/и/тяжелобольных/людей/навыкам/ухода/в/домашних/условиях-Социальное обслуживание, социальная поддержка и защита граждан
столярная/мастерская/тектон-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
волонтерский/форумтеатр-Развитие институтов гражданского общества
ретровечеринка/молодости/нашей/нет/конца-Социальное обслуживание, социальная поддержка и защита граждан
создание/первого/в/республике/бурятия/центра/коррекции/и/аватерапии/для/детей/с/расстройствами/аутистического/спектра/и/другими/ментальными/нарушения-Социальное обслуживание, социальная поддержка и защита граждан
zаватар-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
подкаст/ребенок/с/нарушенным/слухом/что/делать-Поддержка семьи, материнства, отцовства и детства
региональная/открытая/олимпиада/по/ментальной/арифметике/менталика-Поддержка проектов в области науки, образования, просвещения
legocтудия-Поддержка проектов в области науки, образования, просвещения
покровский/бал/михайловского/благочиния-Поддержка проектов в области культуры и искусства
cоциальная/адаптация/и/развитие/детей/с/особенностями/развития/аутизм/дцп/синдром/дауна/и/др/на/базе/спортивнодосугового/центра/простор-Социальное обслуживание, социальная поддержка и защита граждан
говорит/и/показывает-Развитие институтов гражданского общества
спортивнооздоровительный/проект/флэтбол/-Охрана здоровья граждан, пропаганда здорового образа жизни
сыктывкарский/акселератор/развития/городской/среды/проспект/по/направлениям/городские/проекты/жкх/экология/города-Развитие институтов гражданского общества
хвойный/город-Охрана окружающей среды и защита животных
победное/эхо/онежских/глубин-Сохранение исторической памяти
бассейн/без/границ-Поддержка семьи, материнства, отцовства и детства
образовательный/портал/itсабантуй/для/подготовки/к/республиканским/соревнованиям/высоких/технологий/и/проведения/дистанционного/отбора/участников-Поддержка проектов в области науки, образования, просвещения
спартакиада/это/стимул/к/победам-Охрана здоровья граждан, пропаганда здорового образа жизни
книга/памяти/европа/румыния/и/болгария/продолжение-Развитие общественной дипломатии и поддержка соотечественников
путь/на/полночь/история/русского/севера-Сохранение исторической памяти
дшионлайн/здравствуй/и/твори-Поддержка проектов в области науки, образования, просвещения
медиатон/профориентационные/соревнования/школьников/с/обучением/ключевым/форматам/медиа-Поддержка проектов в области науки, образования, просвещения
облака/разных/размеров/и/цветов/создание/и/опробация/модели/комьюнитицентра/для/детей/и/взрослых/с/опытом/миграции/на/базе/культурной/институции-Укрепление межнационального и межрелигиозного согласия
природа/без/границ-Развитие общественной дипломатии и поддержка соотечественников
международный/форум/волонтеров/победы-Сохранение исторической памяти
футбол//всегда/праздник-Охрана здоровья граждан, пропаганда здорового образа жизни
медиаволонтеры//сила/добра-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
мы/рождены/для/вдохновения-Поддержка проектов в области культуры и искусства
инновационный/подход/к/широкому/внедрению/ультразвуковых/технологий/в/медицинскую/практику/в/детской/анестезиологии/и/реаниматологии/для/безопасной/ка-Поддержка проектов в области науки, образования, просвещения
хищные/дороги/-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
каждый/ребенок/достоин/пьедестала-Охрана здоровья граждан, пропаганда здорового образа жизни
кретивное/творческое/пространство/каморка-Поддержка проектов в области культуры и искусства
клуб/выходного/дня/игромания-Поддержка семьи, материнства, отцовства и детства
выездной/фестиваль/технического/творчества/для/детейсирот/деталька/добра-Поддержка проектов в области науки, образования, просвещения
современной/школе//современный/музей-Поддержка проектов в области науки, образования, просвещения
информационнопросветительский/проект/тайны/губернской/рязани-Поддержка проектов в области культуры и искусства
инструкторы/дикой/природы-Охрана окружающей среды и защита животных
фестиваль/волжского/традиционного/образа/жизни/и/ремёсел/народная/лодка-Поддержка проектов в области культуры и искусства
вместе/здорово-Охрана здоровья граждан, пропаганда здорового образа жизни
инклюзивный/центр/доступный/спорт/как/новая/форма/занятий/физкультурноспортивной/деятельностью/обучающихся/с/овз/и/инвалидностью/в/образовательн-Охрана здоровья граждан, пропаганда здорового образа жизни
модель/наставничества/для/специалистов/первичного/звена/здравоохранения/в/интересах/граждан/пожилого/и/старческого/возраста-Охрана здоровья граждан, пропаганда здорового образа жизни
профориентационный/проект/город/профессий-Поддержка проектов в области науки, образования, просвещения
социальнопросветительский/центр/дорожная/карта-Социальное обслуживание, социальная поддержка и защита граждан
тренируемся/вместе-Охрана здоровья граждан, пропаганда здорового образа жизни
инклюзивный/показ/коллекции/одежды/и/аксессуаров/сказки/старой/казани-Социальное обслуживание, социальная поддержка и защита граждан
документальный/d/спектакль//алиме-Поддержка проектов в области культуры и искусства
комплексный/образовательный/проект/успешныемы-Поддержка проектов в области науки, образования, просвещения
интеллектуальноразвлекательная/игра/экологика-Поддержка проектов в области науки, образования, просвещения
создание/военнопатриотического/клуба/патриот/военноприкладных/видов/спорта/граждан/допризывного/и/призывного/возрастов-Сохранение исторической памяти
вдохновение/работать/новый/уровень-Охрана здоровья граждан, пропаганда здорового образа жизни
просветительский/проект/обидка-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
оказание/бесплатной/юридической/помощи/лицам/находящимся/в/местах/принудительного/содержания/вологодской/области-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
студенческая/весна/на/волге//свобода/творчеству-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
детская/столярная/мастерская-Поддержка проектов в области науки, образования, просвещения
бесплатная/юридическая/помощь/жителям/сельских/районов/орловской/области-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
будь/в/форме-Охрана здоровья граждан, пропаганда здорового образа жизни
ресурсный/центр/нижневартовского/района-Развитие институтов гражданского общества
дом/для/всех/сопровождаемое/проживание/для/людей/с/особенностями/психического/развития-Социальное обслуживание, социальная поддержка и защита граждан
касимовский/музей/денег-Поддержка проектов в области культуры и искусства
чудолапунвозрождение/легенды/славянской/культуры-Поддержка проектов в области культуры и искусства
я/создаю/коррекционнообучающая/программа/для/детей/с/овз-Поддержка проектов в области науки, образования, просвещения
фестиваль/с/чего/начинается/родина-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
youtube/канал/такие/дела-Развитие институтов гражданского общества
ярмарка/талантов/коренных/малочисленных/народов/севера-Поддержка проектов в области культуры и искусства
чемпионат/школьной/волейбольной/лиги/среди/общеобразовательных/школ/и/средних/профессиональных/образовательных/учреждений/города/нижневартовска-Охрана здоровья граждан, пропаганда здорового образа жизни
открытая/база/данных/междисциплинарного/искусства/в/россии-Поддержка проектов в области культуры и искусства
combonation/x//международный/турнир/по/брейкингу/и/уличному/искусству-Поддержка проектов в области культуры и искусства
благодарение/развитие/проекта/оказания/помощи/на/базе/центра/гуманитарной/помощи-Социальное обслуживание, социальная поддержка и защита граждан
культурнопросветительский/проект/как/детей/всем/миром/спасали-Сохранение исторической памяти
последний/подвиг/генерала/нэберзарина-Развитие общественной дипломатии и поддержка соотечественников
узнай/свой/город/гволжский-Охрана здоровья граждан, пропаганда здорового образа жизни
журналистский/долг/памяти-Сохранение исторической памяти
черноморское/детское/адмиралтейство-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
тува//монголия/сохранение/исторической/памяти/и/связей-Развитие общественной дипломатии и поддержка соотечественников
фестиваль/спортивных/танцев/дэнс/тайм-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
международный/форум/домов/дружбы/евразийские/мосты/дружбы-Развитие общественной дипломатии и поддержка соотечественников
пестрый/пояс/комплексная/программа/развития/адаптивного/тхэквондо/для/детей/с/аутизмом/в/россии-Охрана здоровья граждан, пропаганда здорового образа жизни
юность/без/границ-Охрана здоровья граждан, пропаганда здорового образа жизни
центр/по/утверждению/трезвости/метанойя-Охрана здоровья граждан, пропаганда здорового образа жизни
музыкальный/альбом/проекта/коми/морт-Поддержка проектов в области культуры и искусства
из/уличных/площадок//в/большой/футбол-Охрана здоровья граждан, пропаганда здорового образа жизни
развитие/системы/социального/обслуживания/на/дому/лиц/имеющих/показания/к/паллиативной/медицинской/помощи/и/проживающих/в/ростовском/и/гавриловямско-Охрана здоровья граждан, пропаганда здорового образа жизни
вдохновенные/тропы//вдохновленные/люди/охрана/окружающей/среды/через/строительство/экотроп/развитие/экономики/местных/сообществ/вовлечение/молод-Охрана окружающей среды и защита животных
изобретариум-"Поддержка молодежных проектов, реализация которых охватывает виды деятельности, предусмотренные статьей 31 Федерального закона от 12 января 1996 г. № 7-ФЗ «О некоммерческих организациях»"
продвижение/баскетбол/для/всех-Охрана здоровья граждан, пропаганда здорового образа жизни
вектор/роста/цифровое/поколение-Поддержка проектов в области науки, образования, просвещения
без/срока/давности//комплекс/практикоориентированных/мероприятий/по/патриотическому/воспитанию/и/просвещению-Сохранение исторической памяти
кубок/дружбы//умные/игры/народов-Укрепление межнационального и межрелигиозного согласия
каратэдля/каждого-Охрана здоровья граждан, пропаганда здорового образа жизни
регби//для/детей-Охрана здоровья граждан, пропаганда здорового образа жизни
служба/сопровождения/гражданских/инициатив/курс/на/устойчивость-Развитие институтов гражданского общества
реализация/комплекса/просветительских/и/правозащитных/мер/для/потребителей/вологодской/области/право/на/защиту-Защита прав и свобод человека и гражданина, в том числе защита прав заключенных
развитие/неденежной/благотворительности/в/астрахани/и/астраханской/области/путем/создания/инфраструктуры/по/сбору/и/распределению/вещей/среди/населени-Социальное обслуживание, социальная поддержка и защита граждан
здоровую/осанку/формируем/с/детства-Охрана здоровья граждан, пропаганда здорового образа жизни
документальнохудожественный/фильм/несломленный-Сохранение исторической памяти
применение/метода/биоакустической/коррекции/для/поддержки/психического/здоровья/семей/с/детьмиинвалидами-Охрана здоровья граждан, пропаганда здорового образа жизни
соль/земли-Сохранение исторической памяти
